"FileId","RepoRelativePath","FileName","Extension","HasKidsSignal","HasRouteSignal","HasProgressSignal","HasGameSignal","Sha256","Status"
"KID-SRC-103","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/_legacy_js_backup_20251208/DailyChallengeHomeCard.js","DailyChallengeHomeCard.js",".js","YES","NO","YES","YES","62C0DEF2DE3016A45AA5BA2A55A2DB16962EF8C0C634287BD4BFBC5E6B1F9AF2","DISCOVERED"
"KID-SRC-104","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/_legacy_js_backup_20251208/ErrorBanner.js","ErrorBanner.js",".js","YES","NO","NO","NO","6B1D1CDE1C414701BA530EDFCA6721EE471C40EB7E2BE9B0CA8052D7005F56F2","DISCOVERED"
"KID-SRC-105","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/_legacy_js_backup_20251208/ErrorBoundary.js","ErrorBoundary.js",".js","YES","NO","NO","NO","160B5A3CA454A31E51F9089EDD2236A2B0E930F0BDEF9DD4D05032F1614C9D44","DISCOVERED"
"KID-SRC-106","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/_legacy_js_backup_20251208/GamePanel.js","GamePanel.js",".js","YES","NO","NO","YES","800184DAC5136EE0F7E145D11059FFFEA2A2CE6B18D3124EC6785A712EABE875","DISCOVERED"
"KID-SRC-107","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/_legacy_js_backup_20251208/HealthPanel.js","HealthPanel.js",".js","YES","NO","NO","NO","800463DD52FF0338352CFD2DBE619AFE4343B8C699F2FD3AC87208332FF3D18B","DISCOVERED"
"KID-SRC-108","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/_legacy_js_backup_20251208/main.js","main.js",".js","YES","NO","NO","NO","8CEA00D52121807F9C9F261B3857D8BFA12AB4DF371ED0E916C3BD64056113FF","DISCOVERED"
"KID-SRC-109","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/_legacy_js_backup_20251208/models.js","models.js",".js","NO","NO","NO","NO","8E609BB71C20B858C77F0E9F90BB1319DB8477B13F9F965F1A1E18524BF50881","DISCOVERED"
"KID-SRC-110","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/_legacy_js_backup_20251208/ProgressPanel.js","ProgressPanel.js",".js","YES","NO","YES","YES","520DD788B23AB34603C42581123BE40ECBC2E9845C60E3FC1870D441F57C6BA5","DISCOVERED"
"KID-SRC-111","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/_legacy_js_backup_20251208/ResultBanner.js","ResultBanner.js",".js","YES","NO","NO","NO","3D68689AA55AD591C1AD6C57D2E4A37D34ADBE7EBD0D088757A742D7247AB0F4","DISCOVERED"
"KID-SRC-112","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/api.ts","api.ts",".ts","NO","NO","YES","YES","2522406D72C5C40239005CF589C1BCAD3869769FCEDE4EAFB0CBEAEC8E9C67E9","DISCOVERED"
"KID-SRC-113","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/App.tsx","App.tsx",".tsx","NO","NO","YES","YES","7F304ED35F481297B68FF5F0304B0BD8FB3F4346F84072E40BD28E48F8529A97","DISCOVERED"
"KID-SRC-114","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/components/ErrorBoundary.tsx","ErrorBoundary.tsx",".tsx","YES","NO","NO","NO","1A9BFE349FB488F29E5711EA2905B850332B8D0765B07A5BFCEAD997F8B5513A","DISCOVERED"
"KID-SRC-115","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/components/GamePanel.tsx","GamePanel.tsx",".tsx","NO","NO","NO","YES","4F415D798265C6DA6B0ABB9F1D1F24EAD529B5456009556B3DE5E577A144934F","DISCOVERED"
"KID-SRC-116","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/components/HealthPanel.tsx","HealthPanel.tsx",".tsx","NO","NO","YES","YES","1D3445A9AD8264905297A7E81DFE0A9CA4D61CAFC1B0ED58BDF61B2F72913D98","DISCOVERED"
"KID-SRC-117","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/components/ProgressPanel.tsx","ProgressPanel.tsx",".tsx","NO","NO","YES","NO","ED4944258AEF2CC2B0305079EA9144BC9931E163F610312F922B800B0F4B17B3","DISCOVERED"
"KID-SRC-118","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/daily-challenge/dailyChallengeApi.ts","dailyChallengeApi.ts",".ts","NO","NO","YES","YES","1750792CB60AB3B822BAFE7B6A1E12317E9E75DA8F4234D200826DC4FB43FCFB","DISCOVERED"
"KID-SRC-119","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/daily-challenge/DailyChallengeDetailPage.tsx","DailyChallengeDetailPage.tsx",".tsx","NO","NO","YES","YES","5912AD79550E7FF5B96FBAAB50E0A1186B06A9E02A773771956F3735F304F7AB","DISCOVERED"
"KID-SRC-120","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/daily-challenge/DailyChallengeHomeCard.tsx","DailyChallengeHomeCard.tsx",".tsx","NO","NO","YES","YES","532AB5CF585EC0113F0BC9C253336924291662261DF39BCB0E8E145B3BBA3142","DISCOVERED"
"KID-SRC-121","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/daily-challenge/models.ts","models.ts",".ts","NO","NO","YES","YES","FEB2B904CEC083F4A0177770634EAF284DF88ABA6D930A178430624FC10FADAC","DISCOVERED"
"KID-SRC-122","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/pages/Daily.tsx","Daily.tsx",".tsx","NO","NO","NO","YES","974AC1D5C66B9B7CD7798F0863D4ECF51E8F3AC970A148E70819BB930481262D","DISCOVERED"
"KID-SRC-123","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/pages/Progress.tsx","Progress.tsx",".tsx","NO","NO","YES","YES","16365C895C23BB65CCE5008EB494509B32384BE27F6A7FDF15AFA5A49E556975","DISCOVERED"
"KID-SRC-124","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/pages/PuzzlesPlay.tsx","PuzzlesPlay.tsx",".tsx","NO","NO","YES","YES","500A7D9EB793411EFBBCB6198F73CC7C2FE6E29803A7438C1938E0F2366AD4F1","DISCOVERED"
"KID-SRC-125","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/pages/SolvePuzzle.tsx","SolvePuzzle.tsx",".tsx","NO","NO","YES","YES","6CBDD134108B5A1567FA40406EC18A0E3A115B76671B666FD0C0C67510A5FAA6","DISCOVERED"
"KID-SRC-126","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/progress/ProgressPage.tsx","ProgressPage.tsx",".tsx","NO","NO","YES","YES","3ABFEAFB53F6B42B796132483FEB700E95C568F097FF4FFA28DE6804890EA052","DISCOVERED"
"KID-SRC-127","__BASELINE_FRONTEND_PHASE5B5C_20260104_120421/puzzles/phase5/phase5.registry.ts","phase5.registry.ts",".ts","NO","NO","NO","YES","9AF5677091C8A8800AB7BB3AA2D05045FAA678BB9F2969F42215DEE4C308009A","DISCOVERED"
"KID-SRC-128","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/App.backup.js","App.backup.js",".js","YES","NO","NO","NO","56099084404ADCA4A8B3B2BF5F141462DEB01BBAC9F293B4A54124F2DBC5C593","DISCOVERED"
"KID-SRC-129","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/App.js","App.js",".js","YES","NO","YES","YES","502F225BF925CEE19536803F3168E06F9EC09D39C4BBCFA07D32B21E56EB5B8D","DISCOVERED"
"KID-SRC-130","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/dailyChallengeApi.js","dailyChallengeApi.js",".js","NO","NO","NO","YES","C6C697A996AA47E1818817E76ABDD923FF8EF5F85CBDA0D71D3EEA30737861EF","DISCOVERED"
"KID-SRC-131","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/DailyChallengeDetailPage.js","DailyChallengeDetailPage.js",".js","YES","NO","YES","YES","8701B3DE863A51C99E58FA2FC38642A015855FF87982BE4BAEB55092271FD54C","DISCOVERED"
"KID-SRC-132","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/DailyChallengeHomeCard.js","DailyChallengeHomeCard.js",".js","YES","NO","YES","YES","62C0DEF2DE3016A45AA5BA2A55A2DB16962EF8C0C634287BD4BFBC5E6B1F9AF2","DISCOVERED"
"KID-SRC-133","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/ErrorBanner.js","ErrorBanner.js",".js","YES","NO","NO","NO","6B1D1CDE1C414701BA530EDFCA6721EE471C40EB7E2BE9B0CA8052D7005F56F2","DISCOVERED"
"KID-SRC-134","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/ErrorBoundary.js","ErrorBoundary.js",".js","YES","NO","NO","NO","160B5A3CA454A31E51F9089EDD2236A2B0E930F0BDEF9DD4D05032F1614C9D44","DISCOVERED"
"KID-SRC-135","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/GamePanel.js","GamePanel.js",".js","YES","NO","NO","YES","800184DAC5136EE0F7E145D11059FFFEA2A2CE6B18D3124EC6785A712EABE875","DISCOVERED"
"KID-SRC-136","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/HealthPanel.js","HealthPanel.js",".js","YES","NO","NO","NO","800463DD52FF0338352CFD2DBE619AFE4343B8C699F2FD3AC87208332FF3D18B","DISCOVERED"
"KID-SRC-137","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/main.js","main.js",".js","YES","NO","NO","NO","8CEA00D52121807F9C9F261B3857D8BFA12AB4DF371ED0E916C3BD64056113FF","DISCOVERED"
"KID-SRC-138","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/models.js","models.js",".js","NO","NO","NO","NO","8E609BB71C20B858C77F0E9F90BB1319DB8477B13F9F965F1A1E18524BF50881","DISCOVERED"
"KID-SRC-139","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/ProgressPanel.js","ProgressPanel.js",".js","YES","NO","YES","YES","520DD788B23AB34603C42581123BE40ECBC2E9845C60E3FC1870D441F57C6BA5","DISCOVERED"
"KID-SRC-140","__BASELINE_FRONTEND_PHASE5D_20260105_184300/_legacy_js_backup_20251208/ResultBanner.js","ResultBanner.js",".js","YES","NO","NO","NO","3D68689AA55AD591C1AD6C57D2E4A37D34ADBE7EBD0D088757A742D7247AB0F4","DISCOVERED"
"KID-SRC-141","__BASELINE_FRONTEND_PHASE5D_20260105_184300/api.ts","api.ts",".ts","NO","NO","YES","YES","2522406D72C5C40239005CF589C1BCAD3869769FCEDE4EAFB0CBEAEC8E9C67E9","DISCOVERED"
"KID-SRC-142","__BASELINE_FRONTEND_PHASE5D_20260105_184300/App.tsx","App.tsx",".tsx","NO","NO","YES","YES","7F304ED35F481297B68FF5F0304B0BD8FB3F4346F84072E40BD28E48F8529A97","DISCOVERED"
"KID-SRC-143","__BASELINE_FRONTEND_PHASE5D_20260105_184300/components/ErrorBoundary.tsx","ErrorBoundary.tsx",".tsx","YES","NO","NO","NO","1A9BFE349FB488F29E5711EA2905B850332B8D0765B07A5BFCEAD997F8B5513A","DISCOVERED"
"KID-SRC-144","__BASELINE_FRONTEND_PHASE5D_20260105_184300/components/GamePanel.tsx","GamePanel.tsx",".tsx","NO","NO","NO","YES","4F415D798265C6DA6B0ABB9F1D1F24EAD529B5456009556B3DE5E577A144934F","DISCOVERED"
"KID-SRC-145","__BASELINE_FRONTEND_PHASE5D_20260105_184300/components/HealthPanel.tsx","HealthPanel.tsx",".tsx","NO","NO","YES","YES","1D3445A9AD8264905297A7E81DFE0A9CA4D61CAFC1B0ED58BDF61B2F72913D98","DISCOVERED"
"KID-SRC-146","__BASELINE_FRONTEND_PHASE5D_20260105_184300/components/ProgressPanel.tsx","ProgressPanel.tsx",".tsx","NO","NO","YES","NO","ED4944258AEF2CC2B0305079EA9144BC9931E163F610312F922B800B0F4B17B3","DISCOVERED"
"KID-SRC-147","__BASELINE_FRONTEND_PHASE5D_20260105_184300/daily-challenge/dailyChallengeApi.ts","dailyChallengeApi.ts",".ts","NO","NO","YES","YES","1750792CB60AB3B822BAFE7B6A1E12317E9E75DA8F4234D200826DC4FB43FCFB","DISCOVERED"
"KID-SRC-148","__BASELINE_FRONTEND_PHASE5D_20260105_184300/daily-challenge/DailyChallengeDetailPage.tsx","DailyChallengeDetailPage.tsx",".tsx","NO","NO","YES","YES","5912AD79550E7FF5B96FBAAB50E0A1186B06A9E02A773771956F3735F304F7AB","DISCOVERED"
"KID-SRC-149","__BASELINE_FRONTEND_PHASE5D_20260105_184300/daily-challenge/DailyChallengeHomeCard.tsx","DailyChallengeHomeCard.tsx",".tsx","NO","NO","YES","YES","532AB5CF585EC0113F0BC9C253336924291662261DF39BCB0E8E145B3BBA3142","DISCOVERED"
"KID-SRC-150","__BASELINE_FRONTEND_PHASE5D_20260105_184300/daily-challenge/models.ts","models.ts",".ts","NO","NO","YES","YES","FEB2B904CEC083F4A0177770634EAF284DF88ABA6D930A178430624FC10FADAC","DISCOVERED"
"KID-SRC-151","__BASELINE_FRONTEND_PHASE5D_20260105_184300/pages/Daily.tsx","Daily.tsx",".tsx","NO","NO","NO","YES","974AC1D5C66B9B7CD7798F0863D4ECF51E8F3AC970A148E70819BB930481262D","DISCOVERED"
"KID-SRC-152","__BASELINE_FRONTEND_PHASE5D_20260105_184300/pages/Progress.tsx","Progress.tsx",".tsx","NO","NO","YES","YES","16365C895C23BB65CCE5008EB494509B32384BE27F6A7FDF15AFA5A49E556975","DISCOVERED"
"KID-SRC-153","__BASELINE_FRONTEND_PHASE5D_20260105_184300/pages/PuzzlesPlay.tsx","PuzzlesPlay.tsx",".tsx","NO","NO","YES","YES","500A7D9EB793411EFBBCB6198F73CC7C2FE6E29803A7438C1938E0F2366AD4F1","DISCOVERED"
"KID-SRC-154","__BASELINE_FRONTEND_PHASE5D_20260105_184300/pages/SolvePuzzle.tsx","SolvePuzzle.tsx",".tsx","NO","NO","YES","YES","F660BAFAC6C67474D06B19462D3EC0706A473EA6585BB45B434793C78649849F","DISCOVERED"
"KID-SRC-155","__BASELINE_FRONTEND_PHASE5D_20260105_184300/progress/ProgressPage.tsx","ProgressPage.tsx",".tsx","NO","NO","YES","YES","3ABFEAFB53F6B42B796132483FEB700E95C568F097FF4FFA28DE6804890EA052","DISCOVERED"
"KID-SRC-156","__BASELINE_FRONTEND_PHASE5D_20260105_184300/puzzles/phase5/phase5.registry.ts","phase5.registry.ts",".ts","NO","NO","NO","YES","9AF5677091C8A8800AB7BB3AA2D05045FAA678BB9F2969F42215DEE4C308009A","DISCOVERED"
"KID-SRC-157","__FREEZE_BACKEND_PHASE5D_20260106_184626/_quarantine/server.backup.js","server.backup.js",".js","NO","NO","YES","NO","EB3ECBC444D777B3781B46C453A6008530580AE646EA997FA91ED6B34ED8C4EF","DISCOVERED"
"KID-SRC-158","__FREEZE_BACKEND_PHASE5D_20260106_184626/_quarantine/server.js","server.js",".js","NO","NO","YES","YES","2BEC214A3803B2A36DD91B22115C856790637EEF51F72223689C710886710F31","DISCOVERED"
"KID-SRC-159","__FREEZE_BACKEND_PHASE5D_20260106_184626/contentEngine.js","contentEngine.js",".js","NO","NO","NO","YES","9F133537B1C66C4AE4049068A053FE2EFF16722C67F56902D1AFCB8AF632C85B","DISCOVERED"
"KID-SRC-160","__FREEZE_BACKEND_PHASE5D_20260106_184626/daily-challenge/dailyChallengeEngine.ts","dailyChallengeEngine.ts",".ts","NO","NO","YES","YES","EFE1EDE83076DCD0DC0FFF9B33B82E150C58CEA8C9ED1623B46BDB6ED4772089","DISCOVERED"
"KID-SRC-161","__FREEZE_BACKEND_PHASE5D_20260106_184626/daily-challenge/dailyChallengeRoutes.ts","dailyChallengeRoutes.ts",".ts","NO","NO","NO","YES","33B17A0F2D675D02F7482D696A80F517EECDDAAA8AC3D2A358EC42256754F763","DISCOVERED"
"KID-SRC-162","__FREEZE_BACKEND_PHASE5D_20260106_184626/data/progress.json","progress.json",".json","NO","NO","NO","YES","68E601E1D278E2C3692E99393BFF001D0094FF1BC89CC2532F3625C733CFE929","DISCOVERED"
"KID-SRC-163","__FREEZE_BACKEND_PHASE5D_20260106_184626/data/puzzleDifficulty.json","puzzleDifficulty.json",".json","NO","NO","NO","NO","B7DEE7A377B27897E626AD6B9B77E3DFE1CCD4FE4EEDE670518E1E2C6F349AA2","DISCOVERED"
"KID-SRC-164","__FREEZE_BACKEND_PHASE5D_20260106_184626/puzzles.json","puzzles.json",".json","NO","NO","NO","NO","38E44FF03166869281A0F09C38915342D9287802506B161D3F658FFE57F585C9","DISCOVERED"
"KID-SRC-165","__FREEZE_BACKEND_PHASE5D_20260106_184626/puzzles/_legacy/puzzles.json","puzzles.json",".json","NO","NO","NO","NO","38E44FF03166869281A0F09C38915342D9287802506B161D3F658FFE57F585C9","DISCOVERED"
"KID-SRC-166","__FREEZE_BACKEND_PHASE5D_20260106_184626/routes/progress.ts","progress.ts",".ts","NO","NO","YES","YES","AC539F6B00F83E4519AAF9C2373D57360E7F0D842EADD7E3B43172072C6649B5","DISCOVERED"
"KID-SRC-167","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/App.backup.js","App.backup.js",".js","YES","NO","NO","NO","56099084404ADCA4A8B3B2BF5F141462DEB01BBAC9F293B4A54124F2DBC5C593","DISCOVERED"
"KID-SRC-168","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/App.js","App.js",".js","YES","NO","YES","YES","502F225BF925CEE19536803F3168E06F9EC09D39C4BBCFA07D32B21E56EB5B8D","DISCOVERED"
"KID-SRC-169","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/dailyChallengeApi.js","dailyChallengeApi.js",".js","NO","NO","NO","YES","C6C697A996AA47E1818817E76ABDD923FF8EF5F85CBDA0D71D3EEA30737861EF","DISCOVERED"
"KID-SRC-170","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/DailyChallengeDetailPage.js","DailyChallengeDetailPage.js",".js","YES","NO","YES","YES","8701B3DE863A51C99E58FA2FC38642A015855FF87982BE4BAEB55092271FD54C","DISCOVERED"
"KID-SRC-171","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/DailyChallengeHomeCard.js","DailyChallengeHomeCard.js",".js","YES","NO","YES","YES","62C0DEF2DE3016A45AA5BA2A55A2DB16962EF8C0C634287BD4BFBC5E6B1F9AF2","DISCOVERED"
"KID-SRC-172","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/ErrorBanner.js","ErrorBanner.js",".js","YES","NO","NO","NO","6B1D1CDE1C414701BA530EDFCA6721EE471C40EB7E2BE9B0CA8052D7005F56F2","DISCOVERED"
"KID-SRC-173","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/ErrorBoundary.js","ErrorBoundary.js",".js","YES","NO","NO","NO","160B5A3CA454A31E51F9089EDD2236A2B0E930F0BDEF9DD4D05032F1614C9D44","DISCOVERED"
"KID-SRC-174","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/GamePanel.js","GamePanel.js",".js","YES","NO","NO","YES","800184DAC5136EE0F7E145D11059FFFEA2A2CE6B18D3124EC6785A712EABE875","DISCOVERED"
"KID-SRC-175","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/HealthPanel.js","HealthPanel.js",".js","YES","NO","NO","NO","800463DD52FF0338352CFD2DBE619AFE4343B8C699F2FD3AC87208332FF3D18B","DISCOVERED"
"KID-SRC-176","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/main.js","main.js",".js","YES","NO","NO","NO","8CEA00D52121807F9C9F261B3857D8BFA12AB4DF371ED0E916C3BD64056113FF","DISCOVERED"
"KID-SRC-177","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/models.js","models.js",".js","NO","NO","NO","NO","8E609BB71C20B858C77F0E9F90BB1319DB8477B13F9F965F1A1E18524BF50881","DISCOVERED"
"KID-SRC-178","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/ProgressPanel.js","ProgressPanel.js",".js","YES","NO","YES","YES","520DD788B23AB34603C42581123BE40ECBC2E9845C60E3FC1870D441F57C6BA5","DISCOVERED"
"KID-SRC-179","__FREEZE_FRONTEND_PHASE5D_20260106_184626/_legacy_js_backup_20251208/ResultBanner.js","ResultBanner.js",".js","YES","NO","NO","NO","3D68689AA55AD591C1AD6C57D2E4A37D34ADBE7EBD0D088757A742D7247AB0F4","DISCOVERED"
"KID-SRC-180","__FREEZE_FRONTEND_PHASE5D_20260106_184626/api.ts","api.ts",".ts","NO","NO","YES","YES","2522406D72C5C40239005CF589C1BCAD3869769FCEDE4EAFB0CBEAEC8E9C67E9","DISCOVERED"
"KID-SRC-181","__FREEZE_FRONTEND_PHASE5D_20260106_184626/App.tsx","App.tsx",".tsx","NO","NO","YES","YES","7F304ED35F481297B68FF5F0304B0BD8FB3F4346F84072E40BD28E48F8529A97","DISCOVERED"
"KID-SRC-182","__FREEZE_FRONTEND_PHASE5D_20260106_184626/components/ErrorBoundary.tsx","ErrorBoundary.tsx",".tsx","YES","NO","NO","NO","1A9BFE349FB488F29E5711EA2905B850332B8D0765B07A5BFCEAD997F8B5513A","DISCOVERED"
"KID-SRC-183","__FREEZE_FRONTEND_PHASE5D_20260106_184626/components/GamePanel.tsx","GamePanel.tsx",".tsx","NO","NO","NO","YES","4F415D798265C6DA6B0ABB9F1D1F24EAD529B5456009556B3DE5E577A144934F","DISCOVERED"
"KID-SRC-184","__FREEZE_FRONTEND_PHASE5D_20260106_184626/components/HealthPanel.tsx","HealthPanel.tsx",".tsx","NO","NO","YES","YES","1D3445A9AD8264905297A7E81DFE0A9CA4D61CAFC1B0ED58BDF61B2F72913D98","DISCOVERED"
"KID-SRC-185","__FREEZE_FRONTEND_PHASE5D_20260106_184626/components/ProgressPanel.tsx","ProgressPanel.tsx",".tsx","NO","NO","YES","NO","ED4944258AEF2CC2B0305079EA9144BC9931E163F610312F922B800B0F4B17B3","DISCOVERED"
"KID-SRC-186","__FREEZE_FRONTEND_PHASE5D_20260106_184626/daily-challenge/dailyChallengeApi.ts","dailyChallengeApi.ts",".ts","NO","NO","YES","YES","1750792CB60AB3B822BAFE7B6A1E12317E9E75DA8F4234D200826DC4FB43FCFB","DISCOVERED"
"KID-SRC-187","__FREEZE_FRONTEND_PHASE5D_20260106_184626/daily-challenge/DailyChallengeDetailPage.tsx","DailyChallengeDetailPage.tsx",".tsx","NO","NO","YES","YES","5912AD79550E7FF5B96FBAAB50E0A1186B06A9E02A773771956F3735F304F7AB","DISCOVERED"
"KID-SRC-188","__FREEZE_FRONTEND_PHASE5D_20260106_184626/daily-challenge/DailyChallengeHomeCard.tsx","DailyChallengeHomeCard.tsx",".tsx","NO","NO","YES","YES","532AB5CF585EC0113F0BC9C253336924291662261DF39BCB0E8E145B3BBA3142","DISCOVERED"
"KID-SRC-189","__FREEZE_FRONTEND_PHASE5D_20260106_184626/daily-challenge/models.ts","models.ts",".ts","NO","NO","YES","YES","FEB2B904CEC083F4A0177770634EAF284DF88ABA6D930A178430624FC10FADAC","DISCOVERED"
"KID-SRC-190","__FREEZE_FRONTEND_PHASE5D_20260106_184626/pages/Daily.tsx","Daily.tsx",".tsx","NO","NO","NO","YES","974AC1D5C66B9B7CD7798F0863D4ECF51E8F3AC970A148E70819BB930481262D","DISCOVERED"
"KID-SRC-191","__FREEZE_FRONTEND_PHASE5D_20260106_184626/pages/Progress.tsx","Progress.tsx",".tsx","NO","NO","YES","YES","16365C895C23BB65CCE5008EB494509B32384BE27F6A7FDF15AFA5A49E556975","DISCOVERED"
"KID-SRC-192","__FREEZE_FRONTEND_PHASE5D_20260106_184626/pages/PuzzlesPlay.tsx","PuzzlesPlay.tsx",".tsx","NO","NO","YES","YES","500A7D9EB793411EFBBCB6198F73CC7C2FE6E29803A7438C1938E0F2366AD4F1","DISCOVERED"
"KID-SRC-193","__FREEZE_FRONTEND_PHASE5D_20260106_184626/pages/SolvePuzzle.tsx","SolvePuzzle.tsx",".tsx","NO","NO","YES","YES","F660BAFAC6C67474D06B19462D3EC0706A473EA6585BB45B434793C78649849F","DISCOVERED"
"KID-SRC-194","__FREEZE_FRONTEND_PHASE5D_20260106_184626/progress/ProgressPage.tsx","ProgressPage.tsx",".tsx","NO","NO","YES","YES","3ABFEAFB53F6B42B796132483FEB700E95C568F097FF4FFA28DE6804890EA052","DISCOVERED"
"KID-SRC-195","__FREEZE_FRONTEND_PHASE5D_20260106_184626/puzzles/phase5/phase5.registry.ts","phase5.registry.ts",".ts","NO","NO","NO","YES","9AF5677091C8A8800AB7BB3AA2D05045FAA678BB9F2969F42215DEE4C308009A","DISCOVERED"
"KID-SRC-196","_BASELINE_BACKEND_20260103_102610/_quarantine/server.backup.js","server.backup.js",".js","NO","NO","YES","NO","EB3ECBC444D777B3781B46C453A6008530580AE646EA997FA91ED6B34ED8C4EF","DISCOVERED"
"KID-SRC-197","_BASELINE_BACKEND_20260103_102610/_quarantine/server.js","server.js",".js","NO","NO","YES","YES","2BEC214A3803B2A36DD91B22115C856790637EEF51F72223689C710886710F31","DISCOVERED"
"KID-SRC-198","_BASELINE_BACKEND_20260103_102610/contentEngine.js","contentEngine.js",".js","NO","NO","NO","YES","9F133537B1C66C4AE4049068A053FE2EFF16722C67F56902D1AFCB8AF632C85B","DISCOVERED"
"KID-SRC-199","_BASELINE_BACKEND_20260103_102610/daily-challenge/dailyChallengeEngine.ts","dailyChallengeEngine.ts",".ts","NO","NO","YES","YES","EFE1EDE83076DCD0DC0FFF9B33B82E150C58CEA8C9ED1623B46BDB6ED4772089","DISCOVERED"
"KID-SRC-200","_BASELINE_BACKEND_20260103_102610/daily-challenge/dailyChallengeRoutes.ts","dailyChallengeRoutes.ts",".ts","NO","NO","NO","YES","33B17A0F2D675D02F7482D696A80F517EECDDAAA8AC3D2A358EC42256754F763","DISCOVERED"
"KID-SRC-201","_BASELINE_BACKEND_20260103_102610/data/progress.json","progress.json",".json","NO","NO","NO","YES","161C1BD6FFBFFDCE59088418B7FC6B15C304C994BBC367615A155B0CEA901FFF","DISCOVERED"
"KID-SRC-202","_BASELINE_BACKEND_20260103_102610/puzzles.json","puzzles.json",".json","NO","NO","NO","NO","38E44FF03166869281A0F09C38915342D9287802506B161D3F658FFE57F585C9","DISCOVERED"
"KID-SRC-203","_BASELINE_BACKEND_20260103_102610/puzzles/_legacy/puzzles.json","puzzles.json",".json","NO","NO","NO","NO","38E44FF03166869281A0F09C38915342D9287802506B161D3F658FFE57F585C9","DISCOVERED"
"KID-SRC-204","_BASELINE_BACKEND_20260103_102610/routes/progress.ts","progress.ts",".ts","NO","NO","YES","YES","AC539F6B00F83E4519AAF9C2373D57360E7F0D842EADD7E3B43172072C6649B5","DISCOVERED"
"KID-SRC-205","_BASELINE_BACKEND_PHASE2_20260103_131246/_quarantine/server.backup.js","server.backup.js",".js","NO","NO","YES","NO","EB3ECBC444D777B3781B46C453A6008530580AE646EA997FA91ED6B34ED8C4EF","DISCOVERED"
"KID-SRC-206","_BASELINE_BACKEND_PHASE2_20260103_131246/_quarantine/server.js","server.js",".js","NO","NO","YES","YES","2BEC214A3803B2A36DD91B22115C856790637EEF51F72223689C710886710F31","DISCOVERED"
